,NAME,DATE,PRCP,TAVG,TMAX,TMIN
1420,Kurunegala Proper,2023-03-21,0.0,84.0,95.0,74.0
1421,Kurunegala Proper,2023-03-22,0.0,84.0,97.0,75.0
1422,Kurunegala Proper,2023-03-23,0.0,80.0,94.0,68.77463
1423,Kurunegala Proper,2023-03-24,1.2,80.0,94.0,72.0
1424,Kurunegala Proper,2023-03-25,1.64,83.0,93.0,72.0
1425,Kurunegala Proper,2023-03-26,0.0,83.0,94.0,68.77463
1426,Kurunegala Proper,2023-03-27,0.26,84.0,95.0,75.0
1427,Kurunegala Proper,2023-03-28,0.0,83.0,95.0,75.0
1428,Kurunegala Proper,2023-03-29,0.0,85.0,95.0,76.0
1429,Kurunegala Proper,2023-03-30,0.0,83.0,96.0,68.77463
1430,Kurunegala Proper,2023-03-31,0.0,84.0,96.0,73.0
1431,Kurunegala Proper,2023-04-01,0.0,83.0,96.0,68.77463
1432,Kurunegala Proper,2023-04-02,0.0,81.0,93.0,74.0
1433,Kurunegala Proper,2023-04-03,0.0,81.0,94.0,76.0
1434,Kurunegala Proper,2023-04-04,0.39,79.0,92.0,74.0
1435,Kurunegala Proper,2023-04-05,5.72,83.0,94.0,72.0
1436,Kurunegala Proper,2023-04-06,0.0,84.0,94.0,76.0
1437,Kurunegala Proper,2023-04-07,0.04,85.0,94.0,76.0
1438,Kurunegala Proper,2023-04-08,0.01,80.0,93.0,68.77463
1439,Kurunegala Proper,2023-04-09,1.15,84.0,94.0,73.0
1440,Kurunegala Proper,2023-04-10,0.0,85.0,96.0,76.0
1441,Kurunegala Proper,2023-04-11,0.0,85.0,96.0,74.0
1442,Kurunegala Proper,2023-04-12,0.0,85.0,97.0,75.0
1443,Kurunegala Proper,2023-04-13,0.0,85.0,95.0,77.0
1444,Kurunegala Proper,2023-04-14,0.07,84.0,94.0,78.0
1445,Kurunegala Proper,2023-04-15,0.14,83.0,95.0,68.77463
1446,Kurunegala Proper,2023-04-16,0.04,82.0,93.0,74.0
1447,Kurunegala Proper,2023-04-17,0.0,83.0,93.0,75.0
1448,Kurunegala Proper,2023-04-18,0.02,86.0,95.0,76.0
1449,Kurunegala Proper,2023-04-19,0.0,86.0,94.0,80.0
1450,Kurunegala Proper,2023-04-20,0.0,82.0,94.0,68.77463
1451,Kurunegala Proper,2023-04-21,0.33,82.0,94.0,74.0
1452,Kurunegala Proper,2023-04-22,0.31,83.0,94.0,76.0
1453,Kurunegala Proper,2023-04-23,0.0,83.0,96.0,68.77463
1454,Kurunegala Proper,2023-04-24,0.18,81.0,95.0,75.0
1455,Kurunegala Proper,2023-04-25,0.92,80.0,93.0,75.0
1456,Kurunegala Proper,2023-04-26,0.5,80.0,91.0,74.0
1457,Kurunegala Proper,2023-04-27,0.14,82.0,92.0,75.0
1458,Kurunegala Proper,2023-04-28,0.0,82.0,94.0,76.0
1459,Kurunegala Proper,2023-04-29,0.54,78.0,90.0,68.77463
1460,Kurunegala Proper,2023-04-30,2.64,80.0,92.0,74.0
1461,Kurunegala Proper,2023-05-01,1.23,81.0,93.0,75.0
1462,Kurunegala Proper,2023-05-02,0.59,79.0,86.0,68.77463
1463,Kurunegala Proper,2023-05-03,0.55,79.0,89.0,76.0
1464,Kurunegala Proper,2023-05-04,0.44,81.0,92.0,68.77463
1465,Kurunegala Proper,2023-05-05,1.63,77.0,82.0,72.0
1466,Kurunegala Proper,2023-05-06,0.0,83.0,90.0,74.0
1467,Kurunegala Proper,2023-05-07,2.03,80.0,88.0,74.0
1468,Kurunegala Proper,2023-05-08,0.04,81.0,90.0,74.0
1469,Kurunegala Proper,2023-05-09,0.09,81.0,88.0,75.0
1470,Kurunegala Proper,2023-05-10,0.27,83.0,90.0,77.0
1471,Kurunegala Proper,2023-05-11,0.0,81.0,90.0,68.77463
1472,Kurunegala Proper,2023-05-12,0.02,83.0,91.0,76.0
1473,Kurunegala Proper,2023-05-13,0.0,84.0,92.0,79.0
1474,Kurunegala Proper,2023-05-14,0.02,83.0,91.0,79.0
1475,Kurunegala Proper,2023-05-15,0.01,84.0,91.0,79.0
1476,Kurunegala Proper,2023-05-16,0.0,86.0,94.0,79.0
1477,Kurunegala Proper,2023-05-17,0.0,86.0,94.0,78.0
1478,Kurunegala Proper,2023-05-18,0.0,85.0,94.0,68.77463
1479,Kurunegala Proper,2023-05-19,0.0,84.0,93.0,76.0
1480,Kurunegala Proper,2023-05-20,0.0,85.0,93.0,78.0
1481,Kurunegala Proper,2023-05-21,0.0,83.0,92.0,78.0
1482,Kurunegala Proper,2023-05-22,0.0,84.0,94.0,76.0
1483,Kurunegala Proper,2023-05-23,0.0,84.0,94.0,77.0
1484,Kurunegala Proper,2023-05-24,0.0,84.0,94.0,77.0
1485,Kurunegala Proper,2023-05-25,0.0,84.0,94.0,76.0
1486,Kurunegala Proper,2023-05-26,0.0,85.0,92.0,79.0
1487,Kurunegala Proper,2023-05-27,0.0,85.0,93.0,80.0
1488,Kurunegala Proper,2023-05-28,0.0,85.0,94.0,80.0
1489,Kurunegala Proper,2023-05-29,0.0,84.0,95.0,68.77463
1490,Kurunegala Proper,2023-05-30,0.0,85.0,94.0,77.0
1491,Kurunegala Proper,2023-05-31,0.0,85.0,95.0,77.0
1492,Kurunegala Proper,2023-06-01,0.0,85.0,82.25931,80.0
1493,Kurunegala Proper,2023-06-02,0.0,86.0,94.0,80.0
1494,Kurunegala Proper,2023-06-03,0.0,85.0,93.0,80.0
1495,Kurunegala Proper,2023-06-04,0.0,85.0,92.0,68.77463
1496,Kurunegala Proper,2023-06-05,0.0,84.0,93.0,68.77463
1497,Kurunegala Proper,2023-06-06,0.01,85.0,92.0,79.0
1498,Kurunegala Proper,2023-06-07,0.0,82.0,90.0,68.77463
1499,Kurunegala Proper,2023-06-08,0.51,83.0,89.0,76.0
1500,Kurunegala Proper,2023-06-09,0.0,84.0,91.0,79.0
1501,Kurunegala Proper,2023-06-10,0.0,84.0,92.0,78.0
1502,Kurunegala Proper,2023-06-11,0.0,84.0,90.0,79.0
1503,Kurunegala Proper,2023-06-12,0.01,81.0,90.0,68.77463
1504,Kurunegala Proper,2023-06-13,0.11,82.0,90.0,77.0
1505,Kurunegala Proper,2023-06-14,0.02,84.0,91.0,79.0
1506,Kurunegala Proper,2023-06-15,0.04,83.0,82.25931,68.77463
1507,Kurunegala Proper,2023-06-16,0.0,84.0,82.25931,80.0
1508,Kurunegala Proper,2023-06-17,0.0,83.0,89.0,80.0
1509,Kurunegala Proper,2023-06-18,0.36,80.0,84.0,68.77463
1510,Kurunegala Proper,2023-06-19,0.34,83.0,89.0,78.0
1511,Kurunegala Proper,2023-06-20,0.02,83.0,90.0,78.0
1512,Kurunegala Proper,2023-06-21,0.01,82.0,88.0,78.0
1513,Kurunegala Proper,2023-06-22,0.0,84.0,91.0,78.0
1514,Kurunegala Proper,2023-06-23,0.0,83.0,90.0,79.0
1515,Kurunegala Proper,2023-06-24,0.0,84.0,92.0,79.0
1516,Kurunegala Proper,2023-06-25,0.05,80.0,88.0,68.77463
1517,Kurunegala Proper,2023-06-26,0.23,81.0,89.0,76.0
1518,Kurunegala Proper,2023-06-27,0.16,80.0,88.0,77.0
1519,Kurunegala Proper,2023-06-28,0.56,82.0,89.0,76.0
1520,Kurunegala Proper,2023-06-29,0.3,80.0,87.0,68.77463
1521,Kurunegala Proper,2023-06-30,0.86,84.0,90.0,76.0
1522,Kurunegala Proper,2023-07-01,0.0,83.0,89.0,78.0
1523,Kurunegala Proper,2023-07-02,0.01,81.0,86.0,68.77463
1524,Kurunegala Proper,2023-07-03,0.48,80.0,87.0,78.0
1525,Kurunegala Proper,2023-07-04,0.14,79.0,85.0,68.77463
1526,Kurunegala Proper,2023-07-05,0.7,77.0,82.0,68.77463
1527,Kurunegala Proper,2023-07-06,0.12,81.0,89.0,75.0
1528,Kurunegala Proper,2023-07-07,0.0,81.0,87.0,78.0
1529,Kurunegala Proper,2023-07-08,0.0,83.0,89.0,78.0
1530,Kurunegala Proper,2023-07-09,0.0,83.0,90.0,68.77463
1531,Kurunegala Proper,2023-07-10,0.0,81.0,87.0,78.0
1532,Kurunegala Proper,2023-07-11,0.04,81.0,87.0,68.77463
1533,Kurunegala Proper,2023-07-12,0.0,83.0,90.0,77.0
1534,Kurunegala Proper,2023-07-13,0.0,82.0,82.25931,78.0
1535,Kurunegala Proper,2023-07-14,0.03,83.0,91.0,78.0
1536,Kurunegala Proper,2023-07-15,0.0,83.0,90.0,80.0
1537,Kurunegala Proper,2023-07-16,0.0,83.0,91.0,79.0
1538,Kurunegala Proper,2023-07-17,0.0,83.0,90.0,79.0
1539,Kurunegala Proper,2023-07-18,0.0,83.0,90.0,79.0
1540,Kurunegala Proper,2023-07-19,0.0,83.0,90.0,68.77463
1541,Kurunegala Proper,2023-07-20,0.17,83.0,90.0,76.0
1542,Kurunegala Proper,2023-07-21,0.0,83.0,90.0,79.0
1543,Kurunegala Proper,2023-07-22,0.0,84.0,90.0,78.0
1544,Kurunegala Proper,2023-07-23,0.0,83.0,90.0,68.77463
1545,Kurunegala Proper,2023-07-24,0.07,82.0,88.0,77.0
1546,Kurunegala Proper,2023-07-25,0.57,80.0,83.0,68.77463
1547,Kurunegala Proper,2023-07-26,0.11,82.0,88.0,78.0
1548,Kurunegala Proper,2023-07-27,0.0,83.0,82.25931,78.0
1549,Kurunegala Proper,2023-07-28,0.0,83.0,90.0,79.0
1550,Kurunegala Proper,2023-07-29,0.0,83.0,91.0,79.0
1551,Kurunegala Proper,2023-07-30,0.0,83.0,93.0,78.0
1552,Kurunegala Proper,2023-07-31,0.0,83.0,82.25931,79.0
1553,Kurunegala Proper,2023-08-01,0.0,83.0,89.0,68.77463
1554,Kurunegala Proper,2023-08-02,0.0,83.0,82.25931,68.77463
1555,Kurunegala Proper,2023-08-03,0.0,84.0,92.0,78.0
1556,Kurunegala Proper,2023-08-04,0.0,84.0,92.0,79.0
1557,Kurunegala Proper,2023-08-05,0.0,84.0,94.0,78.0
1558,Kurunegala Proper,2023-08-06,0.0,83.0,95.0,78.0
1559,Kurunegala Proper,2023-08-07,0.0,84.0,92.0,78.0
1560,Kurunegala Proper,2023-08-08,0.0,84.0,91.0,78.0
1561,Kurunegala Proper,2023-08-09,0.0,85.0,96.0,79.0
1562,Kurunegala Proper,2023-08-10,0.0,84.0,82.25931,79.0
1563,Kurunegala Proper,2023-08-11,0.0,85.0,96.0,78.0
1564,Kurunegala Proper,2023-08-12,0.0,84.0,93.0,78.0
1565,Kurunegala Proper,2023-08-13,0.0,84.0,91.0,68.77463
1566,Kurunegala Proper,2023-08-14,0.0,83.0,94.0,68.77463
1567,Kurunegala Proper,2023-08-15,0.0,83.0,93.0,76.0
1568,Kurunegala Proper,2023-08-16,0.0,83.0,94.0,76.0
1569,Kurunegala Proper,2023-08-17,0.0,84.0,94.0,76.0
1570,Kurunegala Proper,2023-08-18,0.0,83.0,92.0,78.0
1571,Kurunegala Proper,2023-08-19,0.0,84.0,93.0,78.0
1572,Kurunegala Proper,2023-08-20,0.0,85.0,95.0,78.0
1573,Kurunegala Proper,2023-08-21,0.0,86.0,97.0,79.0
1574,Kurunegala Proper,2023-08-22,0.0,85.0,96.0,80.0
1575,Kurunegala Proper,2023-08-23,0.0,85.0,95.0,78.0
1576,Kurunegala Proper,2023-08-24,0.0,85.0,96.0,78.0
1577,Kurunegala Proper,2023-08-25,0.0,84.0,96.0,78.0
1578,Kurunegala Proper,2023-08-26,0.0,85.0,96.0,76.0
1579,Kurunegala Proper,2023-08-27,0.0,86.0,96.0,76.0
1580,Kurunegala Proper,2023-08-28,0.0,84.0,94.0,78.0
1581,Kurunegala Proper,2023-08-29,0.04,79.0,88.0,68.77463
1582,Kurunegala Proper,2023-08-30,1.35,81.0,88.0,75.0
1583,Kurunegala Proper,2023-08-31,0.18,78.0,86.0,77.0
1584,Kurunegala Proper,2023-09-01,0.26,80.0,88.0,76.0
1585,Kurunegala Proper,2023-09-02,0.03,78.0,87.0,68.77463
1586,Kurunegala Proper,2023-09-03,1.62,78.0,82.0,68.77463
1587,Kurunegala Proper,2023-09-04,0.5,79.0,87.0,74.0
1588,Kurunegala Proper,2023-09-05,0.37,79.0,87.0,76.0
1589,Kurunegala Proper,2023-09-06,1.17,78.0,85.0,75.0
1590,Kurunegala Proper,2023-09-07,0.39,78.0,84.0,68.77463
1591,Kurunegala Proper,2023-09-08,0.76,80.0,88.0,74.0
1592,Kurunegala Proper,2023-09-09,0.0,83.0,91.0,76.0
1593,Kurunegala Proper,2023-09-10,0.0,80.0,88.0,68.77463
1594,Kurunegala Proper,2023-09-11,0.31,77.0,88.0,75.0
1595,Kurunegala Proper,2023-09-12,0.46,81.0,89.0,75.0
1596,Kurunegala Proper,2023-09-13,0.14,80.0,86.0,77.0
1597,Kurunegala Proper,2023-09-14,0.31,78.0,82.25931,68.77463
1598,Kurunegala Proper,2023-09-15,0.84,81.0,82.25931,74.0
1599,Kurunegala Proper,2023-09-16,0.0,84.0,93.0,76.0
1600,Kurunegala Proper,2023-09-17,0.0,82.0,90.0,76.0
1601,Kurunegala Proper,2023-09-18,0.0,78.0,86.0,68.77463
1602,Kurunegala Proper,2023-09-19,0.33,79.0,87.0,75.0
1603,Kurunegala Proper,2023-09-20,0.48,81.0,89.0,73.0
1604,Kurunegala Proper,2023-09-21,0.0,81.0,91.0,77.0
1605,Kurunegala Proper,2023-09-22,0.0,79.0,90.0,68.77463
1606,Kurunegala Proper,2023-09-23,0.94,81.0,89.0,75.0
1607,Kurunegala Proper,2023-09-24,0.02,82.0,90.0,75.0
1608,Kurunegala Proper,2023-09-25,0.19,81.0,89.0,78.0
1609,Kurunegala Proper,2023-09-26,0.1,79.0,87.0,68.77463
1610,Kurunegala Proper,2023-09-27,0.15,80.0,87.0,76.0
1611,Kurunegala Proper,2023-09-28,0.8,78.0,82.25931,68.77463
1612,Kurunegala Proper,2023-09-29,1.04,77.0,85.0,74.0
1613,Kurunegala Proper,2023-09-30,0.72,77.0,89.0,68.77463
1614,Kurunegala Proper,2023-10-01,0.57,78.0,87.0,72.0
1615,Kurunegala Proper,2023-10-02,0.33,80.0,88.0,74.0
1616,Kurunegala Proper,2023-10-03,0.13,78.0,86.0,75.0
1617,Kurunegala Proper,2023-10-04,0.32,79.0,85.0,74.0
1618,Kurunegala Proper,2023-10-05,0.66,80.0,85.0,75.0
1619,Kurunegala Proper,2023-10-06,0.46,78.0,87.0,75.0
1620,Kurunegala Proper,2023-10-07,0.0,79.0,90.0,76.0
1621,Kurunegala Proper,2023-10-08,2.44,82.0,90.0,76.0
1622,Kurunegala Proper,2023-10-09,0.03,81.0,90.0,76.0
1623,Kurunegala Proper,2023-10-10,0.56,80.0,90.0,76.0
1624,Kurunegala Proper,2023-10-11,0.13,79.0,88.0,75.0
1625,Kurunegala Proper,2023-10-12,0.04,80.0,89.0,75.0
1626,Kurunegala Proper,2023-10-13,0.63,81.0,89.0,74.0
1627,Kurunegala Proper,2023-10-14,0.52,80.0,90.0,75.0
1628,Kurunegala Proper,2023-10-15,0.93,78.0,86.0,68.77463
1629,Kurunegala Proper,2023-10-16,0.0,81.0,90.0,73.0
1630,Kurunegala Proper,2023-10-17,0.0,78.0,86.0,75.0
1631,Kurunegala Proper,2023-10-18,0.19,77.0,87.0,68.77463
1632,Kurunegala Proper,2023-10-19,0.02,78.0,87.0,73.0
1633,Kurunegala Proper,2023-10-20,1.13,79.0,88.0,74.0
1634,Kurunegala Proper,2023-10-21,0.0,80.0,89.0,74.0
1635,Kurunegala Proper,2023-10-22,0.0,80.0,90.0,68.77463
1636,Kurunegala Proper,2023-10-23,3.11,80.0,88.0,74.0
1637,Kurunegala Proper,2023-10-24,0.01,80.0,91.0,68.77463
1638,Kurunegala Proper,2023-10-25,1.4,80.0,90.0,74.0
1639,Kurunegala Proper,2023-10-26,0.02,82.0,92.0,73.0
1640,Kurunegala Proper,2023-10-27,0.0,81.0,91.0,75.0
1641,Kurunegala Proper,2023-10-28,0.2,78.0,90.0,68.77463
1642,Kurunegala Proper,2023-10-29,0.5,79.0,90.0,74.0
1643,Kurunegala Proper,2023-10-30,2.7,78.0,88.0,73.0
1644,Kurunegala Proper,2023-10-31,1.12,81.0,91.0,74.0
1645,Kurunegala Proper,2023-11-01,0.0,78.0,90.0,74.0
1646,Kurunegala Proper,2023-11-02,1.92,80.0,90.0,74.0
1647,Kurunegala Proper,2023-11-03,0.33,79.0,90.0,75.0
1648,Kurunegala Proper,2023-11-04,1.86,79.0,90.0,74.0
1649,Kurunegala Proper,2023-11-05,3.22,79.0,90.0,68.77463
1650,Kurunegala Proper,2023-11-06,0.55,80.0,91.0,73.0
1651,Kurunegala Proper,2023-11-07,0.06,79.0,90.0,75.0
1652,Kurunegala Proper,2023-11-08,0.71,80.0,91.0,74.0
1653,Kurunegala Proper,2023-11-09,0.23,79.0,89.0,68.77463
1654,Kurunegala Proper,2023-11-10,4.49,80.0,90.0,68.77463
1655,Kurunegala Proper,2023-11-11,0.16,80.0,90.0,74.0
1656,Kurunegala Proper,2023-11-12,0.33,79.0,90.0,75.0
1657,Kurunegala Proper,2023-11-13,0.4,79.0,85.0,74.0
1658,Kurunegala Proper,2023-11-14,0.09,80.0,86.0,76.0
1659,Kurunegala Proper,2023-11-15,0.17,80.0,88.0,76.0
1660,Kurunegala Proper,2023-11-16,0.12,82.0,90.0,74.0
1661,Kurunegala Proper,2023-11-17,0.01,81.0,92.0,77.0
1662,Kurunegala Proper,2023-11-18,0.17,80.0,89.0,75.0
1663,Kurunegala Proper,2023-11-19,0.56,79.0,91.0,74.0
1664,Kurunegala Proper,2023-11-20,1.66,79.0,91.0,73.0
1665,Kurunegala Proper,2023-11-21,0.65,81.0,91.0,74.0
1666,Kurunegala Proper,2023-11-22,0.11,78.0,89.0,75.0
1667,Kurunegala Proper,2023-11-23,2.55,80.0,89.0,75.0
1668,Kurunegala Proper,2023-11-24,0.0,81.0,91.0,73.0
1669,Kurunegala Proper,2023-11-25,0.0,79.0,91.0,68.77463
1670,Kurunegala Proper,2023-11-26,0.55,81.0,91.0,73.0
1671,Kurunegala Proper,2023-11-27,0.0,82.0,91.0,75.0
1672,Kurunegala Proper,2023-11-28,0.01,81.0,89.0,68.77463
1673,Kurunegala Proper,2023-11-29,0.0,80.0,90.0,75.0
1674,Kurunegala Proper,2023-11-30,0.02,78.0,89.0,68.77463
1675,Kurunegala Proper,2023-12-01,0.37,78.0,84.0,74.0
1676,Kurunegala Proper,2023-12-02,0.04,79.0,87.0,75.0
1677,Kurunegala Proper,2023-12-03,0.19,80.0,88.0,75.0
1678,Kurunegala Proper,2023-12-04,0.03,80.0,85.0,76.0
1679,Kurunegala Proper,2023-12-05,0.06,80.0,87.0,76.0
1680,Kurunegala Proper,2023-12-06,0.0,82.0,90.0,76.0
1681,Kurunegala Proper,2023-12-07,0.0,82.0,92.0,75.0
1682,Kurunegala Proper,2023-12-08,2.54,80.0,89.0,75.0
1683,Kurunegala Proper,2023-12-09,0.41,80.0,89.0,74.0
1684,Kurunegala Proper,2023-12-10,0.01,79.0,89.0,74.0
1685,Kurunegala Proper,2023-12-11,0.64,81.0,91.0,76.0
1686,Kurunegala Proper,2023-12-12,0.0,79.0,87.0,75.0
1687,Kurunegala Proper,2023-12-13,0.0,80.0,88.0,73.0
1688,Kurunegala Proper,2023-12-14,0.18,78.0,84.0,68.77463
1689,Kurunegala Proper,2023-12-15,0.35,78.0,83.0,75.0
1690,Kurunegala Proper,2023-12-16,0.44,78.0,85.0,75.0
1691,Kurunegala Proper,2023-12-17,0.18,79.0,90.0,74.0
1692,Kurunegala Proper,2023-12-18,0.39,79.0,90.0,75.0
1693,Kurunegala Proper,2023-12-19,0.11,80.0,89.0,74.0
1694,Kurunegala Proper,2023-12-20,0.36,80.0,89.0,68.77463
1695,Kurunegala Proper,2023-12-21,0.0,82.0,93.0,74.0
1696,Kurunegala Proper,2023-12-22,0.0,82.0,91.0,75.0
1697,Kurunegala Proper,2023-12-23,0.0,82.0,91.0,71.0
1698,Kurunegala Proper,2023-12-24,0.0,81.0,90.0,75.0
1699,Kurunegala Proper,2023-12-27,0.47,81.0,88.0,76.0
1700,Kurunegala Proper,2023-12-28,0.29,79.0,83.0,76.0
1701,Kurunegala Proper,2023-12-29,0.38,77.0,82.0,75.0
1702,Kurunegala Proper,2023-12-30,0.47,80.0,87.0,74.0
1703,Kurunegala Proper,2023-12-31,0.06,79.0,87.0,75.0
1704,Colombo Proper,2019-01-01,0.0,81.0,89.0,74.0
1705,Colombo Proper,2019-01-02,0.0,78.0,82.25931,74.0
1706,Colombo Proper,2019-01-03,0.0,81.0,90.0,74.0
1707,Colombo Proper,2019-01-04,0.0,81.0,91.0,72.0
1708,Colombo Proper,2019-01-05,0.0,81.0,90.0,74.0
1709,Colombo Proper,2019-01-06,0.0,81.0,88.0,73.0
1710,Colombo Proper,2019-01-07,0.0,81.0,87.0,73.0
1711,Colombo Proper,2019-01-08,0.0,82.0,90.0,74.0
1712,Colombo Proper,2019-01-09,0.0,83.0,92.0,75.0
1713,Colombo Proper,2019-01-10,0.0,82.0,88.0,75.0
1714,Colombo Proper,2019-01-11,0.0,82.0,89.0,77.0
1715,Colombo Proper,2019-01-12,0.0,82.0,90.0,76.0
1716,Colombo Proper,2019-01-13,0.0,82.0,88.0,76.0
1717,Colombo Proper,2019-01-14,0.52,82.0,89.0,75.0
1718,Colombo Proper,2019-01-15,0.06,81.0,82.25931,75.0
1719,Colombo Proper,2019-01-16,0.0,82.0,92.0,76.0
1720,Colombo Proper,2019-01-17,0.0,79.0,82.25931,74.0
1721,Colombo Proper,2019-01-18,0.0,79.0,88.0,74.0
1722,Colombo Proper,2019-01-19,0.0,78.0,85.0,72.0
1723,Colombo Proper,2019-01-20,0.0,79.0,82.25931,72.0
1724,Colombo Proper,2019-01-21,0.0,80.0,88.0,73.0
1725,Colombo Proper,2019-01-22,0.0,80.0,88.0,73.0
1726,Colombo Proper,2019-01-23,0.0,80.0,87.0,72.0
1727,Colombo Proper,2019-01-24,0.0,82.0,90.0,76.0
1728,Colombo Proper,2019-01-25,0.0,83.0,88.0,78.0
1729,Colombo Proper,2019-01-26,0.0,83.0,89.0,77.0
1730,Colombo Proper,2019-01-27,0.02,82.0,87.0,76.0
1731,Colombo Proper,2019-01-28,0.0,80.0,87.0,75.0
1732,Colombo Proper,2019-01-29,0.0,81.0,90.0,73.0
1733,Colombo Proper,2019-01-30,0.0,83.0,82.25931,74.0
1734,Colombo Proper,2019-01-31,0.0,83.0,94.0,74.0
1735,Colombo Proper,2019-02-01,0.0,84.0,91.0,76.0
1736,Colombo Proper,2019-02-02,0.0,82.0,90.0,76.0
1737,Colombo Proper,2019-02-03,0.0,82.0,82.25931,78.0
1738,Colombo Proper,2019-02-04,0.0,80.0,92.0,68.77463
1739,Colombo Proper,2019-02-05,2.78,80.0,89.0,75.0
1740,Colombo Proper,2019-02-06,0.09,80.0,82.25931,76.0
1741,Colombo Proper,2019-02-07,0.0,82.0,88.0,75.0
1742,Colombo Proper,2019-02-09,0.85,80.0,87.0,68.77463
1743,Colombo Proper,2019-02-10,1.44,82.0,87.0,74.0
1744,Colombo Proper,2019-02-11,0.0,82.0,92.0,76.0
1745,Colombo Proper,2019-02-12,0.0,83.0,82.25931,76.0
1746,Colombo Proper,2019-02-13,0.0,85.0,94.0,77.0
1747,Colombo Proper,2019-02-14,0.0,81.0,92.0,77.0
1748,Colombo Proper,2019-02-15,0.49,82.0,87.0,78.0
1749,Colombo Proper,2019-02-16,0.0,81.0,82.25931,68.77463
1750,Colombo Proper,2019-02-17,0.0,83.0,88.0,76.0
1751,Colombo Proper,2019-02-18,0.0,84.0,88.0,79.0
1752,Colombo Proper,2019-02-19,0.0,84.0,90.0,78.0
1753,Colombo Proper,2019-02-20,0.52,82.0,90.0,76.0
1754,Colombo Proper,2019-02-21,0.0,82.0,82.25931,75.0
1755,Colombo Proper,2019-02-22,0.0,85.0,95.0,76.0
1756,Colombo Proper,2019-02-23,0.0,82.0,88.0,74.0
1757,Colombo Proper,2019-02-24,0.0,82.0,87.0,75.0
1758,Colombo Proper,2019-02-25,0.0,83.0,89.0,77.0
1759,Colombo Proper,2019-02-26,0.0,84.0,89.0,78.0
1760,Colombo Proper,2019-02-27,0.0,83.0,88.0,68.77463
1761,Colombo Proper,2019-02-28,0.0,83.0,88.0,77.0
1762,Colombo Proper,2019-03-01,0.0,83.0,89.0,79.0
1763,Colombo Proper,2019-03-02,0.0,83.0,82.25931,77.0
1764,Colombo Proper,2019-03-03,0.0,84.0,92.0,68.77463
1765,Colombo Proper,2019-03-04,0.01,82.0,88.0,75.0
1766,Colombo Proper,2019-03-05,0.17,84.0,82.25931,78.0
1767,Colombo Proper,2019-03-06,0.0,84.0,89.0,68.77463
1768,Colombo Proper,2019-03-07,0.0,84.0,89.0,79.0
1769,Colombo Proper,2019-03-08,0.0,85.0,90.0,79.0
1770,Colombo Proper,2019-03-09,0.0,83.0,89.0,68.77463
1771,Colombo Proper,2019-03-10,0.0,84.0,90.0,76.0
1772,Colombo Proper,2019-03-11,0.0,84.0,89.0,77.0
1773,Colombo Proper,2019-03-12,0.0,83.0,82.25931,77.0
1774,Colombo Proper,2019-03-13,0.0,84.0,82.25931,77.0
1775,Colombo Proper,2019-03-14,0.0,84.0,90.0,79.0
1776,Colombo Proper,2019-03-15,0.0,85.0,91.0,79.0
1777,Colombo Proper,2019-03-16,0.0,83.0,82.25931,78.0
1778,Colombo Proper,2019-03-17,0.01,81.0,82.25931,68.77463
1779,Colombo Proper,2019-03-18,0.46,83.0,90.0,68.77463
1780,Colombo Proper,2019-03-19,0.91,83.0,89.0,74.0
1781,Colombo Proper,2019-03-20,0.0,85.0,91.0,78.0
1782,Colombo Proper,2019-03-21,0.0,83.0,82.25931,78.0
1783,Colombo Proper,2019-03-22,0.0,85.0,82.25931,78.0
1784,Colombo Proper,2019-03-23,0.06,81.0,90.0,68.77463
1785,Colombo Proper,2019-03-24,0.0,84.0,91.0,76.0
1786,Colombo Proper,2019-03-25,0.0,84.0,90.0,79.0
1787,Colombo Proper,2019-03-26,0.0,83.0,82.25931,78.0
1788,Colombo Proper,2019-03-27,0.0,84.0,91.0,78.0
1789,Colombo Proper,2019-03-28,0.0,84.0,92.0,78.0
1790,Colombo Proper,2019-03-29,0.0,83.0,91.0,77.0
1791,Colombo Proper,2019-03-30,0.0,84.0,82.25931,78.0
1792,Colombo Proper,2019-03-31,0.0,85.0,90.0,78.0
1793,Colombo Proper,2019-04-01,0.0,85.0,90.0,78.0
1794,Colombo Proper,2019-04-02,0.0,85.0,90.0,78.0
1795,Colombo Proper,2019-04-03,0.0,85.0,91.0,79.0
1796,Colombo Proper,2019-04-04,0.0,85.0,82.25931,79.0
1797,Colombo Proper,2019-04-05,0.0,87.0,92.0,79.0
1798,Colombo Proper,2019-04-06,0.0,85.0,82.25931,78.0
1799,Colombo Proper,2019-04-07,0.0,85.0,92.0,80.0
1800,Colombo Proper,2019-04-08,0.0,85.0,82.25931,81.0
1801,Colombo Proper,2019-04-09,0.0,85.0,82.25931,81.0
1802,Colombo Proper,2019-04-10,0.0,87.0,92.0,79.0
1803,Colombo Proper,2019-04-11,0.0,86.0,92.0,68.77463
1804,Colombo Proper,2019-04-12,0.0,86.0,92.0,79.0
1805,Colombo Proper,2019-04-13,0.19,85.0,92.0,80.0
1806,Colombo Proper,2019-04-14,0.0,85.0,92.0,80.0
1807,Colombo Proper,2019-04-15,0.64,83.0,91.0,68.77463
1808,Colombo Proper,2019-04-16,0.17,81.0,82.25931,77.0
1809,Colombo Proper,2019-04-17,0.99,83.0,92.0,68.77463
1810,Colombo Proper,2019-04-18,0.99,82.0,82.25931,76.0
